gene,spotX,spotY,parent_id,parent_prob
LDB3,8496.939,15539.89,22877,0.985345
MYH7,8729.039,15538.89,22871,0.972126
MYOZ2,8786.055,15540.47,22871,0.986341
MT2A,8911.273,15540.5,22873,0.872956
LDB3,9015.318,15540.23,22882,0.652662
MYH6,9046.155,15540.29,0,0.888308
MYBPC3,9642.169,15540.71,22870,0.925877
HSPB7,8184.923,15540.9,22866,0.967284
MYH7,8192.102,15540.69,22866,0.968982
SORBS2,8338.488,15541.39,22868,0.989193
TPM1,8767.522,15540.39,22871,0.997201
NUSAP1,8808.741,15540.17,22871,0.670099
MYL3,9059.411,15541.31,0,0.476685
SLC8A1,9326.688,15541.36,22874,0.982936
MYBPC3,8092.683,15542.48,0,0.737389
HSPB7,8683.483,15541.9,0,0.989515
MYOM1,9653.873,15542.9,22870,0.91048
PAM,8735.746,15543.37,22871,0.806046
TBX5,8838.05,15542.67,0,0.983103
NPPA,8845.48,15543.77,22865,0.732605
SORBS2,8922.29,15542.31,22873,0.752378
NUSAP1,9068.088,15544.35,0,0.850864
TNNI1,9577.794,15542.09,22869,0.996261
FOXS1,8037.473,15544.93,0,0.997636
MYH7,8447.88,15544.88,22867,0.969466
NUSAP1,9073.882,15543.24,0,0.736072
LDB3,9312.034,15543.51,22874,0.988626
MYBPC3,9596.29,15544.47,22869,0.736588
LRRN3,8056.99,15545.07,0,0.997398
MYH7,8322.214,15545.85,22868,0.997353
FABP3,8804.355,15545.16,22871,0.961015
NPPA,8998.394,15544.93,22882,0.93949
MYL3,9318.179,15545.39,22874,0.991455
SLC8A1,8083.759,15546.09,0,0.943637
TOP2A,8394.906,15545.59,22867,0.880158
MYL3,8405.189,15545.83,22867,0.99725
HSPB7,8645.645,15546.1,0,0.991458
MYH7,9178.238,15546.14,0,0.963937
MYH7,9222.115,15546.29,22859,0.660639
SLC8A1,8170.55,15546.0,22866,0.988323
MYL3,9114.162,15546.87,22862,0.994828
TNNI1,8357.882,15548.52,22868,0.992732
NUSAP1,8953.331,15549.34,22873,0.983655
SLC8A1,9292.098,15547.83,22874,0.99592
MYL3,9579.798,15548.96,22869,0.996521
FABP3,9619.602,15547.43,22870,0.934313
MYL3,8278.667,15549.22,22876,0.961936
NPPA,8459.324,15549.64,22867,0.78541
MYL3,9268.426,15548.57,22874,0.987192
MYL3,8177.15,15550.85,22866,0.98924
MYL3,8864.0,15549.69,22865,0.987259
TNNI1,9678.59,15550.55,22870,0.978574
MYH7,8671.408,15552.0,0,0.968109
MYOZ2,9782.806,15551.21,22878,0.967136
MYH7,8400.75,15552.0,22867,0.991687
MYL3,8518.25,15551.81,22877,0.99287
NUSAP1,8778.208,15551.17,22871,0.949267
MYOM1,9034.939,15552.0,22882,0.551699
CDK1,9771.897,15552.67,22878,0.757471
MYBPC3,9379.891,15553.54,22864,0.847757
MYBPC3,8261.509,15554.18,22876,0.92641
MYH7,9154.729,15552.98,22862,0.795709
MYH7,8273.018,15554.93,22876,0.968152
HSPB7,8579.575,15555.48,0,0.996495
MYL3,9362.532,15554.61,22881,0.965284
MYL2,9472.452,15555.19,22875,0.904362
MYH7,9004.775,15555.5,22882,0.978369
TNNI1,9389.164,15556.7,22864,0.680305
COL1A2,9795.763,15555.54,22878,0.950357
MYOM1,8284.323,15557.6,0,0.496245
MYBPC3,8480.66,15557.01,22877,0.994076
MYOZ2,8895.241,15557.14,22865,0.909063
MYL3,8106.2,15558.72,22866,0.553114
MYBPC3,8294.525,15556.56,22868,0.905133
MYOZ2,8440.586,15559.21,22867,0.975736
MYBPC3,9316.671,15557.99,22874,0.979856
MYBPC3,9783.8,15557.0,22878,0.993572
HSPB7,9853.103,15557.9,0,0.891345
NPPA,8429.353,15559.18,22867,0.99305
MYH7,9521.974,15558.67,22863,0.636287
PTN,9890.48,15559.36,0,0.728874
HSPB7,8511.096,15559.31,22877,0.994313
MYOZ2,8646.72,15560.2,0,0.982277
MYBPC3,8950.372,15560.39,22873,0.668701
LDB3,8985.361,15559.99,0,0.699323
MYBPC3,9310.786,15559.31,22874,0.988537
SLC8A1,8069.8,15562.03,0,0.935572
NPPA,8570.235,15561.68,0,0.947263
MYH7,8748.566,15561.07,22871,0.990593
MYL2,8850.364,15560.64,0,0.709624
MYBPC3,9379.701,15561.99,22881,0.927204
MYBPC3,9783.056,15561.51,22878,0.995106
PTN,9887.5,15561.96,0,0.60151
TPM1,8099.187,15562.35,0,0.486904
MYOM1,8518.268,15562.71,22877,0.990546
CDK1,8892.667,15563.25,22865,0.596742
NPPA,9343.507,15561.55,22881,0.986865
MYL3,9567.586,15561.96,22869,0.995618
MYL3,8248.68,15562.63,22876,0.996655
FABP3,8801.786,15563.07,22871,0.536208
MYOZ2,9579.778,15562.8,22869,0.979838
MYL2,9630.406,15563.75,22879,0.769737
TM4SF18,9720.87,15562.04,0,0.837303
MYL3,8151.703,15563.65,22866,0.973238
MYH7,8556.352,15564.39,0,0.645761
SLC8A1,8587.4,15563.9,0,0.999389
TPM1,9655.451,15564.1,22870,0.967445
MYBPC3,9676.056,15564.47,22870,0.783926
FABP3,8158.077,15566.81,22866,0.931636
MYH7,8179.217,15564.57,22866,0.950582
MYH7,8293.772,15567.56,22868,0.920765
MYBPC3,9309.0,15567.0,22874,0.982537
MYL3,9426.992,15566.99,22875,0.730913
MYH7,8962.116,15567.85,22873,0.899528
LDB3,9600.221,15568.12,22879,0.974566
MYL3,9627.353,15569.09,22879,0.95207
LDB3,8478.222,15569.06,22877,0.994607
MYBPC3,9287.281,15569.09,22874,0.994553
MYOZ2,9294.645,15568.81,22874,0.988899
TNNT1,9592.579,15568.76,0,0.808744
TNNI1,9682.947,15569.53,22870,0.908352
ISLR,9830.732,15568.46,22884,0.919341
PTN,9884.755,15569.38,22884,0.649245
NPPA,8336.185,15570.31,22868,0.990536
MYBPC3,8497.273,15570.98,22877,0.996677
CDK1,8694.137,15570.22,0,0.992092
NPPA,8783.86,15569.74,22880,0.571957
MYH7,9615.053,15570.58,22879,0.948249
PAM,8469.636,15571.09,22877,0.963755
MYH6,8556.889,15572.69,0,0.970342
MYOM1,8595.164,15570.89,0,0.999792
NUSAP1,8672.122,15570.73,0,0.981279
MT2A,9095.375,15570.42,0,0.962159
MYBPC3,9620.235,15570.42,22879,0.994443
NAV1,9805.081,15570.86,22878,0.876274
TRIL,8036.444,15572.41,0,0.977586
HSPB7,8115.032,15572.06,0,0.646228
NPPA,9378.681,15572.78,22881,0.982746
MYBPC3,9608.736,15572.32,22879,0.994154
MYOM1,9693.756,15573.64,0,0.586314
TRIL,8401.109,15573.77,0,0.938263
MYL2,8456.205,15575.12,22877,0.963984
TNNI1,9004.614,15575.29,22882,0.996738
MYH7,9200.46,15575.07,0,0.965461
MYH7,9685.286,15577.29,22872,0.875605
PTN,9830.5,15576.7,22884,0.992591
HSPB7,9972.0,15575.23,22894,0.519024
LDB3,8489.406,15577.31,22877,0.99616
PTN,8890.5,15577.2,0,0.983455
COL1A2,8900.286,15577.17,22873,0.589809
MYBPC3,9331.788,15578.56,22881,0.976304
MYL3,9426.464,15577.04,22887,0.492197
MYH7,9704.974,15577.24,22872,0.978261
MYBPC3,9769.421,15576.53,22878,0.995153
NUSAP1,9798.3,15575.46,22878,0.947211
MT2A,8097.075,15577.51,22886,0.921946
MYL3,8138.036,15578.1,22885,0.931981
SORBS2,8542.522,15578.32,22877,0.935335
TBX5,8564.554,15578.55,0,0.998339
MYL2,9103.853,15578.04,0,0.64797
MT2A,9496.42,15578.13,22888,0.733949
PAM,9597.421,15578.37,22879,0.983876
MYBPC3,9608.571,15578.81,22879,0.995601
MYH7,9931.833,15576.94,22894,0.761599
TNNI1,8209.618,15579.1,22876,0.976829
FABP3,8357.079,15579.05,22868,0.811363
TCF21,8390.647,15578.5,0,0.613575
NPPA,8472.192,15578.85,22877,0.996984
MYH7,9188.75,15578.13,0,0.8767
LDB3,9540.313,15579.77,0,0.74455
LDB3,9671.353,15579.18,22879,0.880538
MYOM1,9803.417,15579.5,22878,0.983833
TCF21,9967.34,15578.64,0,0.977767
COL1A1,8399.722,15580.72,22883,0.934745
MYL3,8492.97,15580.97,22877,0.998226
NPPA,8580.472,15579.68,0,0.993972
NPPA,8714.69,15580.55,0,0.792499
COL1A2,8759.818,15579.64,22880,0.990062
PTN,8894.032,15580.94,0,0.983414
MYOM1,8467.727,15581.18,22877,0.987935
NUSAP1,8880.767,15580.64,0,0.984185
MYL3,9515.424,15580.85,22888,0.837357
SORBS2,9890.203,15581.84,0,0.968102
FABP3,9185.5,15583.24,0,0.939714
MYOZ2,9617.924,15583.58,22879,0.988869
NUSAP1,9798.793,15584.16,22878,0.944034
MYL2,8419.85,15583.15,22867,0.95347
FAM210B,8560.051,15583.44,0,0.994617
LDB3,8646.148,15582.77,0,0.627237
TCF21,8744.771,15582.71,22880,0.921675
TNNI1,8995.445,15583.57,22882,0.995089
MYL2,9177.756,15583.4,0,0.880193
MYBPC3,9364.778,15583.33,22881,0.994233
TM4SF18,9500.321,15583.25,0,0.824226
HSPB7,8534.5,15585.0,22877,0.967248
MYBPC3,9340.608,15584.73,22881,0.993355
MYBPC3,9606.214,15584.21,22879,0.995515
MYH7,8502.8,15584.57,22877,0.99798
MYH7,8575.637,15585.78,0,0.989875
HSPB7,9149.794,15584.5,0,0.700247
HSPB7,9303.835,15586.5,22874,0.951411
MYBPC3,9587.186,15585.0,22879,0.980026
COL1A2,9845.657,15585.78,22884,0.995268
NUSAP1,8759.01,15587.66,22880,0.914927
COL1A2,8766.293,15587.53,22880,0.994657
HSPB7,9078.8,15587.15,0,0.749114
HSPB7,9124.837,15587.02,0,0.873297
MFAP2,8079.775,15586.89,22886,0.979953
COL1A1,8409.008,15588.03,22883,0.955509
HSPB7,9404.5,15588.0,22887,0.971225
MYOZ2,9856.66,15587.6,22884,0.741381
NPPA,8085.135,15589.73,22886,0.92861
MT1F,8953.457,15589.5,0,0.943045
MYH7,8338.438,15590.0,22890,0.959496
NPPA,8387.224,15589.98,22883,0.992177
NPPA,8451.147,15589.0,22877,0.961251
SLC8A1,8456.017,15590.95,22877,0.940924
MYBPC3,8477.313,15589.91,22877,0.992287
MYL2,8526.431,15589.8,22877,0.988634
HSPB7,8598.02,15589.9,0,0.995398
MYH7,8717.944,15590.19,0,0.628926
FABP3,8727.889,15591.5,0,0.751162
HSPB7,8817.571,15590.43,22880,0.792038
CDK1,8851.838,15590.01,0,0.98554
SLC8A1,9022.52,15589.85,22882,0.948034
MYH6,9227.114,15590.23,0,0.997962
COL1A1,9566.556,15590.25,22888,0.973448
MYL2,9581.831,15588.97,22879,0.605136
HSPB7,9671.387,15590.0,22879,0.876726
HSPB7,9148.7,15591.2,0,0.502045
HSPB7,9153.274,15590.9,22895,0.537353
MYH7,9836.174,15590.59,22884,0.942832
MYL3,9038.4,15591.4,22882,0.996602
MYBPC3,9504.57,15591.1,0,0.675103
NPPA,8610.115,15593.1,0,0.94937
MYH7,9054.592,15593.66,22882,0.973526
LDB3,9354.13,15593.52,22881,0.991499
MYBPC3,8165.615,15595.77,22885,0.99409
TNNI1,8275.253,15593.74,22889,0.946949
CDK1,8797.909,15593.32,22880,0.954851
MYL2,8868.857,15594.09,0,0.864605
MYH7,9279.38,15592.56,22874,0.977903
MYBPC3,9318.0,15593.88,22881,0.964291
MYL3,9342.205,15593.63,22881,0.996391
MYBPC3,9757.807,15595.1,22878,0.987702
MYOZ2,8706.468,15594.79,0,0.580209
HSPB7,8993.451,15595.41,22882,0.984034
SLC8A1,9201.0,15594.86,0,0.890885
MYOM1,8451.879,15597.24,22877,0.894298
TNNI1,8976.32,15595.46,22882,0.962974
MYH7,9274.078,15597.13,22874,0.743424
COL1A1,9637.0,15596.1,22879,0.926698
TRIL,9652.593,15596.36,0,0.535328
LDB3,9772.979,15595.66,22878,0.987332
PAM,9969.103,15596.13,22894,0.960518
MYOZ2,8695.37,15596.86,22893,0.686452
MYL3,9342.909,15599.09,22881,0.996726
MYBPC3,9766.032,15596.94,22878,0.992255
SLC39A8,9780.72,15597.49,22878,0.790432
MYOZ2,8144.63,15597.98,22885,0.98769
MYH7,8456.346,15598.77,22877,0.969208
MYH7,8673.891,15597.95,22893,0.963794
TCF21,8813.435,15598.58,22880,0.97027
COL3A1,9446.375,15597.96,22887,0.596435
TRIL,9464.893,15596.61,0,0.752615
HSPB7,9825.049,15598.17,22884,0.716814
COL1A1,9844.046,15597.25,22884,0.997909
TNNI1,8205.131,15599.42,22885,0.826509
MYL3,8339.5,15599.5,22890,0.989969
SLC8A1,8357.41,15599.26,22883,0.774838
MYBPC3,8388.214,15599.79,22883,0.985198
NAV1,8626.538,15598.84,0,0.74873
MYH7,9282.8,15599.44,22874,0.962974
MYL3,9436.388,15600.69,22887,0.996451
SLC8A1,8363.775,15600.08,22883,0.910997
TPM1,9099.462,15600.11,0,0.976825
TRIL,9525.472,15600.52,22888,0.943175
MYH7,9923.422,15599.64,22894,0.991847
MYBPC3,8135.176,15601.65,22885,0.994177
HSPB7,8213.207,15600.62,22876,0.653751
NPPA,8573.781,15601.27,0,0.975778
FABP3,8635.263,15601.82,22893,0.705024
TRIL,9618.722,15600.92,22892,0.432313
MYH7,8264.22,15601.76,22889,0.987018
MYL3,8338.0,15602.08,22890,0.992605
LDB3,8349.522,15602.83,22890,0.93893
NPPA,8486.644,15601.02,22877,0.996
HSPB7,8763.257,15602.0,22880,0.905859
TOP2A,9118.327,15600.56,0,0.991509
SORBS2,9378.667,15601.22,22881,0.955424
TCF21,9516.204,15601.97,22888,0.979759
SLC8A1,9929.875,15602.42,22894,0.985116
SLC8A1,9852.818,15603.48,22884,0.847984
PTN,8050.788,15602.38,22886,0.958815
MYBPC3,8144.359,15605.0,22885,0.996088
HSPB7,8757.96,15604.2,22880,0.873749
MYH7,9913.984,15603.71,22894,0.985253
SORBS2,8477.875,15604.52,22877,0.982077
CDK1,8865.715,15605.78,0,0.861682
COL1A1,9491.028,15605.17,22888,0.986245
TNNI1,9704.815,15606.48,22891,0.929746
MYL3,8524.328,15605.79,22877,0.976702
COL1A2,9623.386,15606.07,22892,0.531628
COL1A1,9661.95,15605.63,22879,0.660934
MYBPC3,9968.327,15606.79,22894,0.986716
MYL3,8687.417,15608.22,22893,0.996429
OGN,9733.764,15606.85,22891,0.92582
MYH7,8251.012,15608.42,22889,0.990036
MYH7,8314.916,15608.15,22890,0.991468
NPPA,8434.775,15608.85,22883,0.975428
MYL3,9868.925,15608.38,22884,0.9326
ELN,8054.405,15609.23,22886,0.944483
LDB3,8369.771,15609.4,22883,0.964331
NPPA,8491.727,15608.82,22877,0.992511
SLC8A1,8625.4,15609.33,22893,0.692453
MYH7,8644.225,15608.85,22893,0.994723
MYL3,8676.947,15609.16,22893,0.997621
TBX5,8276.407,15610.41,22889,0.84646
SORBS2,9388.932,15610.32,22887,0.775836
COL1A1,9654.496,15610.62,22892,0.962759
MYH7,8447.082,15610.99,0,0.623403
MYL3,9042.423,15612.23,22882,0.971084
OGN,9052.596,15610.59,0,0.964148
CDK1,9409.0,15611.0,22887,0.96562
COL1A1,9592.885,15611.65,22879,0.693287
CCDC102B,9622.338,15612.42,22892,0.686409
SLC39A8,9722.615,15613.04,0,0.573823
COL3A1,9854.714,15612.37,22884,0.99564
MYBPC3,8297.785,15613.03,22890,0.945254
TNNI1,8797.39,15613.47,22880,0.9379
MYBPC3,9193.286,15612.83,22895,0.966094
PAM,9507.595,15612.51,22888,0.814372
NPPA,8356.13,15614.99,22890,0.859489
MYH7,9446.93,15613.5,22887,0.988292
CCDC102B,9616.231,15614.08,22892,0.954023
COL1A1,9835.214,15613.79,22884,0.997135
FOXS1,8610.293,15615.64,0,0.99938
MYH7,8722.632,15614.69,22893,0.59559
TNNI1,8951.838,15615.3,22897,0.982829
TCF21,9813.299,15615.88,22884,0.973336
COL3A1,8050.217,15615.88,22886,0.947715
SORBS2,8261.8,15614.67,22889,0.975628
MYH7,8526.741,15615.94,22877,0.617342
TBX5,8532.56,15616.36,0,0.982026
MYL3,8690.729,15617.3,22893,0.997046
HSPB7,8960.642,15615.92,22897,0.757446
HSPB7,9178.3,15617.35,22895,0.99424
PTN,9493.184,15613.87,22888,0.967011
TCF21,9713.26,15616.36,22891,0.996048
HSPB7,9990.152,15615.65,22894,0.981667
COL3A1,8066.4,15616.17,22886,0.991004
MYL3,8208.756,15617.33,22889,0.851012
MYH7,9136.89,15616.55,22895,0.989414
COL1A2,9660.156,15616.31,22892,0.987339
NUSAP1,9945.419,15616.94,22894,0.949075
COL1A1,9500.579,15619.37,22888,0.993788
COL1A2,9617.912,15618.15,22892,0.994605
COL1A2,9642.589,15618.49,22892,0.995294
MYL3,9742.852,15617.93,22891,0.844828
TBX18,9824.427,15618.0,22884,0.835812
SLC8A1,9957.233,15618.83,22894,0.996165
MFAP2,8074.0,15619.5,22886,0.981833
HSPB7,8600.104,15618.04,0,0.942023
MYH7,8999.613,15620.0,22882,0.945104
TCF21,8045.5,15620.34,22896,0.936841
MYBPC3,8263.692,15619.99,22889,0.97002
MYOZ2,8396.265,15619.65,22883,0.993319
MYOM1,8407.36,15620.27,22883,0.984716
NPPA,8202.905,15621.71,22885,0.414058
MYL3,8256.521,15621.33,22889,0.997592
TOP2A,9051.338,15620.84,22900,0.849854
NPPA,9164.914,15620.76,22895,0.994957
CDK1,9951.474,15620.58,22894,0.950126
TPM1,8122.211,15621.47,22885,0.978134
SLC8A1,8655.617,15621.51,22893,0.996588
MYL3,9772.612,15621.78,22878,0.938226
MYBPC3,8158.159,15623.99,22885,0.993633
MFAP2,8493.222,15620.59,0,0.961339
TOP2A,9046.294,15623.35,22900,0.873672
MYH7,9198.928,15622.96,22895,0.991485
SORBS2,9700.414,15622.7,22891,0.851628
EFNA5,8659.667,15624.71,22893,0.882578
MYOZ2,8964.614,15624.59,22897,0.943349
COL1A2,8060.362,15625.86,22886,0.946037
MYOM1,8321.623,15625.67,22890,0.992285
TNNI1,8567.726,15625.25,0,0.592805
MYL3,9419.817,15625.9,22887,0.997089
NPPA,8481.336,15625.98,22877,0.637101
SLC8A1,8675.466,15625.73,22893,0.997304
MYBPC3,9185.945,15626.12,22895,0.990862
MYH7,9252.756,15625.72,0,0.992242
MYL3,9768.5,15626.7,22878,0.875265
NPPA,8535.333,15627.64,22904,0.617199
MYL3,9179.706,15627.47,22895,0.995789
TCF21,9307.832,15627.06,0,0.986081
MYL3,9385.5,15627.0,22887,0.97034
COL1A1,9525.15,15627.23,22888,0.996223
COL1A2,9603.386,15627.02,22892,0.995453
MYL3,9797.176,15627.18,22902,0.94886
TPM1,8117.565,15627.82,22885,0.943523
MYBPC3,8234.476,15628.58,22889,0.913679
MYOM1,8655.784,15628.45,22893,0.99401
TOP2A,8846.481,15628.16,0,0.848797
TNNI1,8126.103,15629.51,22885,0.97979
TPM1,8394.806,15629.45,22883,0.996623
SORBS2,9142.36,15628.74,22895,0.990228
SORBS2,9276.864,15629.03,0,0.991619
SLC39A8,9661.647,15629.55,0,0.808174
TCF21,9722.26,15629.46,22891,0.996508
MYL3,9781.0,15628.59,22902,0.875771
MYL3,8734.5,15630.66,22906,0.487492
MYL2,8764.359,15630.2,22906,0.450148
MYOZ2,9700.173,15631.44,22891,0.786736
MYH7,9856.646,15629.56,22884,0.771085
MYBPC3,8536.75,15633.17,0,0.756264
HSPB7,8855.353,15630.82,22899,0.980684
NPPA,9001.667,15631.22,22882,0.911604
MYH7,9056.235,15632.39,22900,0.995481
LDB3,9446.686,15632.57,22887,0.941466
PAM,9984.602,15632.77,22894,0.960881
SLC8A1,8360.489,15635.38,22890,0.947279
MYOM1,8658.136,15634.36,22893,0.994221
PAM,9417.308,15633.88,22887,0.857679
LDB3,9431.389,15632.72,22887,0.960319
TNNI1,9442.947,15635.37,22887,0.986466
ISLR,9649.379,15633.45,22892,0.962253
SLC8A1,8347.761,15635.02,22890,0.990645
MYL3,8600.373,15634.57,0,0.610725
MYOZ2,8804.0,15635.42,0,0.949981
MYL3,9966.525,15636.2,22894,0.996201
PAM,8145.824,15635.82,22885,0.984408
SLC8A1,8243.781,15635.59,22889,0.927725
LDB3,8888.964,15636.55,22899,0.894784
HSPB7,9252.563,15635.91,0,0.996531
MYOZ2,9426.871,15637.82,22887,0.981381
MYH7,8023.382,15636.58,22896,0.932671
MYL3,8289.959,15637.04,22889,0.932407
SLC8A1,8468.136,15637.51,0,0.959776
HSPB7,8555.337,15636.48,22904,0.967025
MYL2,8585.291,15637.44,22904,0.586724
COL3A1,9534.375,15637.23,22888,0.981873
MYBPC3,9827.676,15637.41,22902,0.886129
LDB3,8084.688,15637.81,22905,0.822206
MYL3,8110.038,15637.74,22905,0.958674
SLC8A1,8331.395,15638.39,22890,0.997526
FABP3,8542.382,15637.82,22904,0.962445
MYH7,9232.212,15638.58,0,0.721477
COL3A1,9626.706,15637.71,22892,0.996214
HSPB7,9632.129,15637.45,22892,0.833912
MYOZ2,9460.585,15639.3,22887,0.937172
LDB3,9568.06,15638.88,0,0.731476
COL1A2,9590.569,15639.61,22892,0.991024
COL1A2,9649.327,15638.73,22892,0.997839
TNNI1,9854.893,15638.71,22902,0.584186
LDB3,8078.43,15639.77,22905,0.820101
MYH7,9029.924,15640.3,22900,0.995582
MYH7,9706.0,15640.63,22891,0.934102
NUSAP1,9805.99,15639.44,22902,0.927082
MYH7,9996.345,15640.0,22894,0.970611
SLC8A1,8440.353,15641.74,22883,0.865788
TOP2A,9868.223,15641.5,0,0.807844
MYL3,8488.377,15642.82,0,0.841937
MYL2,8590.714,15642.33,22904,0.563371
NUSAP1,8796.22,15641.86,0,0.824373
CDK1,8969.481,15641.86,22897,0.840958
NAV1,9153.524,15643.56,22895,0.992574
MYL3,9276.471,15641.66,0,0.997122
TNNI1,9847.114,15642.77,22902,0.987172
HSPB7,9930.767,15641.71,22894,0.986513
MYL3,9962.17,15642.02,22894,0.993413
SLC8A1,8335.98,15642.88,22890,0.996674
MYL3,8389.099,15643.63,22883,0.98538
NPPA,8521.242,15643.77,22904,0.968808
NPPA,8770.602,15643.2,22906,0.806071
MYH7,8835.962,15642.69,22899,0.761773
CDK1,8921.222,15643.11,22897,0.976814
NPPA,9140.197,15644.54,22895,0.994059
MYH7,9314.839,15643.63,0,0.976224
MYRF,9638.957,15641.83,22892,0.559211
NPPA,8281.108,15644.15,22889,0.977922
MYL3,8462.47,15643.73,0,0.960743
TRIL,9629.364,15644.42,22892,0.986768
MYL3,8321.294,15644.56,22890,0.994548
NPPA,8420.595,15645.23,22883,0.989851
SLC8A1,9049.417,15645.86,22900,0.995734
TNNI1,9474.944,15644.97,22901,0.862528
COL1A1,9651.609,15646.74,22892,0.995225
MYBPC3,9714.0,15645.0,22891,0.635894
MYH7,9880.818,15645.99,0,0.778318
LDB3,8713.618,15645.62,0,0.483957
MYBPC3,8726.154,15645.26,0,0.773796
MYBPC3,9194.5,15646.5,22895,0.990212
PAM,9987.067,15645.29,22894,0.924838
MYBPC3,8134.205,15647.03,22885,0.930953
TCF21,8635.172,15648.03,0,0.789071
NUSAP1,8823.657,15647.06,0,0.886291
MYL3,8860.488,15646.57,22899,0.995753
MYH7,9107.104,15646.99,22895,0.793562
MT2A,9386.361,15648.14,22907,0.638943
MYH7,9889.479,15646.77,0,0.503512
MYH7,9903.451,15646.77,22910,0.869066
LDB3,8950.324,15648.27,22897,0.947217
MT1F,9058.874,15648.87,22900,0.760789
SLC8A1,9280.387,15648.58,0,0.999473
MYH7,9295.845,15648.15,0,0.997508
FABP3,9827.175,15648.16,22902,0.993291
TNNI1,8379.291,15649.1,22883,0.979385
MYH7,8513.0,15649.0,22904,0.890951
MYBPC3,8594.887,15648.57,0,0.862027
TCF21,9725.46,15649.08,22891,0.993566
MYH7,9949.495,15649.31,22894,0.984046
MYH7,9995.316,15648.63,23380,0.688197
TCF21,8675.569,15649.39,22893,0.765356
MYBPC3,9050.75,15651.08,22900,0.995156
MYL2,9457.512,15650.11,22887,0.919909
TCF21,9761.723,15649.84,0,0.516083
PTN,8660.85,15650.4,22893,0.956705
MT1F,8838.538,15651.65,0,0.527467
MYH7,8979.737,15650.53,0,0.564779
MYH7,9006.145,15651.16,22900,0.910835
SORBS2,9119.4,15650.9,22895,0.934854
MYOM1,9227.823,15649.68,0,0.602638
HSPB7,8734.722,15651.73,22906,0.97609
HSPB7,9517.273,15651.86,22901,0.991533
HSPB7,9671.807,15651.25,0,0.883595
OGN,9936.985,15652.85,0,0.732041
MYBPC3,8134.583,15653.0,22903,0.716953
SLC8A1,8906.259,15653.48,22897,0.850273
MYH7,9450.543,15654.26,22887,0.829112
TNNI1,8001.136,15654.92,22896,0.883598
MYH7,8089.496,15654.45,22905,0.997557
PAM,8602.376,15653.81,0,0.947318
MYOM1,9708.423,15653.65,0,0.714256
MYL3,9923.714,15652.07,22910,0.916402
TRIL,8028.447,15655.12,22896,0.931411
MYOZ2,8392.873,15654.68,22883,0.96859
MYBPC3,8798.616,15654.67,0,0.960682
LDB3,9038.09,15655.52,22900,0.992804
MYL3,9165.242,15654.87,22895,0.997594
TNNI1,9110.408,15656.82,22895,0.784198
MYL2,9344.363,15656.87,0,0.893715
FAM210B,9589.208,15655.34,22908,0.615933
TRIL,9641.807,15656.92,22892,0.974867
PAM,9814.889,15656.31,22902,0.924017
MYL3,9923.056,15655.83,22910,0.957138
MYH7,9453.323,15658.0,22907,0.794835
LDB3,9845.983,15656.54,22902,0.927526
TNNI1,8190.712,15658.09,22903,0.993859
SLC8A1,9429.905,15657.64,22907,0.984973
TRIL,9648.182,15660.0,22892,0.962289
MYH7,8077.735,15661.24,22905,0.9976
TOP2A,8827.194,15661.36,0,0.914006
SLC8A1,9414.5,15661.5,22907,0.993268
MYOM1,9504.568,15661.38,22901,0.970313
SORBS2,8095.103,15661.9,22905,0.996468
HSPB7,8644.131,15662.44,22893,0.731846
CDK1,8875.876,15661.73,22899,0.973101
MYRF,9152.491,15661.67,22895,0.713307
HSPB7,9201.727,15662.36,22895,0.987504
FABP3,8859.235,15663.53,22899,0.996445
HSPB7,9174.657,15663.8,22895,0.997133
MYOM1,9279.943,15663.18,0,0.999322
MYOZ2,9566.7,15664.19,22908,0.964994
HSPB7,9850.111,15665.22,22902,0.890619
MYL3,9940.36,15663.74,22910,0.971001
MYOZ2,8259.217,15665.26,22889,0.945907
TBX5,9058.757,15665.63,22900,0.923723
MYH7,9835.181,15667.32,22902,0.983669
MYH7,8721.346,15665.23,22906,0.836412
SORBS2,8891.103,15667.71,22899,0.941574
HSPB7,8929.075,15667.79,22897,0.952577
TBX5,8936.0,15667.78,22897,0.692472
MYH7,9067.513,15666.87,22900,0.998011
MYBPC3,9547.0,15666.35,22901,0.988494
TPM1,9960.136,15666.33,22910,0.912336
MYH7,8016.382,15668.15,22909,0.678857
PTN,8042.286,15668.43,22909,0.880425
COL1A2,8224.9,15668.23,0,0.94841
LDB3,8551.186,15668.26,22904,0.985368
TOP2A,9466.015,15668.85,22914,0.521682
PTN,9472.192,15666.79,22914,0.581416
MYOM1,9678.889,15668.07,0,0.989452
SORBS2,9926.15,15668.23,22910,0.990201
HSPB7,9224.847,15670.03,22895,0.73706
MYL3,9452.594,15668.59,22907,0.846402
MYBPC3,9542.097,15669.69,22901,0.991462
MYH7,8233.621,15670.06,22903,0.415272
SORBS2,9857.833,15670.28,22913,0.840374
MYH7,8249.221,15670.75,22889,0.59091
TNNI1,9013.137,15670.51,22900,0.942142
SLC8A1,9036.786,15670.21,22900,0.99537
TNNI1,9159.504,15670.62,22895,0.994112
MYH7,9233.649,15671.43,0,0.894422
MYBPC3,9536.053,15671.63,22901,0.993362
SLC8A1,9594.5,15671.68,22908,0.923748
TNNI1,8121.4,15671.63,22905,0.981738
