cell_id,x,y
668,11152.271739130434,8634.782217391305
669,17584.117142857143,12060.667142857143
670,17762.560999999998,17467.89
671,8913.695,8330.429499999998
672,627.124492,8679.136480000001
673,16392.352222222224,8776.947444444444
674,14761.536666666665,10900.686666666666
675,13978.08846153846,13913.075384615386
676,14690.608333333332,17845.773333333334
677,4946.88025,8589.219625
678,14171.081666666667,8053.238666666667
679,11740.775555555556,9081.859222222221
680,9581.865,10771.746666666666
681,9279.7318,13399.642000000002
682,8312.411424242424,2724.6693333333333
683,7638.8841,3878.868
684,7304.556874999999,4462.16775
685,14755.641538461537,5257.448615384615
686,10053.627692307693,5933.632307692308
687,11812.808,6764.9238
688,10108.853571428572,8665.23192857143
689,7306.3255,7517.7715
690,9389.164411764707,1972.7190588235296
691,11893.584545454545,9557.226090909091
692,17248.5936,12865.7192
693,17481.026,23278.738
694,8388.797277777778,2556.3906666666667
695,11398.122,5799.4407
696,20941.563000000002,14949.416999999998
697,20876.86,17427.353333333333
698,17467.148999999998,17742.341
699,8559.023,2340.1135714285715
700,6583.57359375,2366.3195625
701,7266.9169999999995,4506.261
702,13498.089333333333,5684.2366
703,13558.8875,6146.164875
704,9974.1075,6852.952
705,371.75452903225806,7425.928903225807
706,18390.728,7492.922333333334
707,13653.140666666666,9588.324533333333
708,7913.11947368421,10803.626315789474
709,15410.86125,12383.72875
710,10514.171,16701.535
711,17733.885000000002,17291.808571428573
713,17540.59,17623.72
714,7892.333,6851.778
715,9523.2892,9501.4814
716,20968.369583333333,15001.765833333333
717,3822.838333333333,17363.086666666666
718,20940.949999999997,17405.34
719,3828.2414545454544,2316.6324545454545
720,2571.67416,3432.7573599999996
721,4503.949,4042.3167999999996
722,11771.513636363636,4532.448727272727
723,6922.100142857143,5123.828
724,5984.0488,5606.0455999999995
725,16744.63611111111,6328.691333333333
726,12750.527368421052,8379.722526315789
727,6149.722666666667,8445.56488888889
728,3649.3475,13875.5525
729,7413.2005,20550.57
730,5929.0438,1333.5930666666668
731,17249.98269230769,9026.996576923077
732,19116.484444444442,12877.79111111111
733,7157.047133333333,20638.355999999996
734,4330.844142857143,8040.412428571429
735,11266.801666666666,8747.5635
736,16877.148333333334,9092.847416666666
737,6707.478999999999,10106.917647058825
738,15876.196666666665,10136.191666666668
739,17618.842,17809.737333333334
740,8448.339257142858,2071.9877428571426
741,3652.9373333333333,4059.186958333333
743,10080.547999999999,7236.9529999999995
744,14580.863333333333,7477.534592592593
745,1000.1061500000001,8200.11426923077
746,8833.7115,8594.14625
747,7000.731285714285,10152.562857142857
748,18055.053333333333,18390.036666666667
749,17451.41,22436.486666666668
750,14701.0225,23328.21
751,15446.261111111111,6371.186888888889
752,7362.405142857143,6893.595428571428
753,4224.588730769231,7388.786846153846
754,3650.2138333333332,17377.516666666666
755,20993.014545454545,17714.11818181818
756,16812.27333333333,22080.551111111112
757,17446.829999999998,12555.74142857143
758,9455.293375,9490.2963125
759,4537.371214285714,9643.328642857143
760,8096.844739130435,9894.152260869565
761,17029.26166666667,10445.672083333333
762,10102.398333333333,12097.954166666668
763,7088.550888888889,20783.215555555555
764,14138.713333333333,7483.397
765,524.45245,8601.489749999999
766,9488.8625,9508.5945
767,11114.038235294118,9781.304764705881
768,2794.319,12019.823333333334
769,20959.38,17661.153636363637
770,3516.188,2808.4757222222224
771,7954.4102,11841.460000000001
772,6516.442571428571,2256.3325714285716
773,11205.783333333333,5369.718333333333
774,16901.94722222222,9038.796
775,13002.470000000001,22071.695
776,4439.5846363636365,1268.9310454545455
777,4284.852333333333,1460.9185
778,7729.580605263159,3262.7572105263157
779,2229.7393636363636,4289.492909090909
780,3869.976,6793.644
781,9829.811,8106.195636363636
782,14574.75125,13409.040625
783,4218.309222222222,15996.937777777777
784,16298.401000000002,17328.04
785,22027.00857142857,17857.123214285715
786,14338.605454545455,12929.746363636363
787,6512.465846153846,2205.8783846153847
788,8518.902288135592,3770.591372881356
789,7048.4304999999995,7382.769375
790,13893.038333333332,11088.708333333334
791,2833.669,11834.36
793,14315.478,12978.036
794,7034.0848888888895,2435.4623888888887
795,12744.29,6322.26
796,16749.735,6391.531916666667
797,9962.244833333332,8840.184
798,11183.054666666667,9313.126533333332
799,12547.288333333332,10041.419166666667
800,18498.016923076924,18283.493846153848
801,21461.7,19305.135
802,549.426825925926,6466.82525925926
803,12154.294444444444,8953.92288888889
804,11501.272222222222,10064.342222222222
805,17515.181666666667,22483.739166666666
806,11989.2205,5242.18775
807,7001.099,6544.021
808,12648.101666666667,7026.266416666666
809,4851.790999999999,9135.103428571429
810,14329.780909090909,6773.274727272727
811,12884.36,6837.780000000001
812,19142.1995,14017.345000000001
813,3929.4777647058827,3121.784882352941
814,12086.2,5844.677846153847
815,12778.355,6308.357
816,11965.220000000001,6350.9815
817,13058.44611111111,6585.274166666666
818,12508.278571428571,6579.884714285714
819,13883.694285714286,7440.244
820,6188.5276875,8530.4184375
821,8253.2693,8536.2012
822,4910.1161999999995,8535.858
823,15052.0,11688.203333333333
824,16276.68125,13087.6484375
825,6026.113571428571,13451.300000000001
826,9933.634222222223,14507.884444444446
827,16169.458400000001,6212.03872
828,7485.441357142858,6429.127678571429
829,9732.844571428572,7114.592857142858
830,10421.517916666666,19745.375833333335
831,16659.006666666668,23942.365555555556
832,3186.1561282051284,2900.339641025641
833,11894.74,4456.039
834,11589.172777777778,5631.244722222222
835,5570.667083333334,6277.50075
836,4418.36675,8010.47975
837,12306.47,8769.874444444446
838,8390.570500000002,9312.347
840,6071.061428571428,10258.177142857143
841,15661.585000000001,12916.199285714287
842,2890.256285714286,13115.858571428573
843,15470.32,13269.85
844,15361.585,14365.545
845,17475.305,17693.775
846,12674.890909090907,19108.434545454544
847,12525.473333333333,20307.39888888889
848,21944.369444444445,21000.72611111111
849,3191.120033333333,3265.9575666666665
850,4412.827285714286,4022.2705714285717
851,10329.955,8118.7885
