parent_id,cell_type,cNCC_score,SPC_score
9430,other,0.0,0.0
9431,other,0.0,0.0
9432,other,0.0,0.0
9433,other,0.0,0.0
9434,other,0.0,0.0
9435,other,0.0,0.0
9436,SPC,0.0,6.167915732334905
9438,other,0.0,0.0
9440,other,0.0,0.0
9441,other,0.0,0.0
9442,other,0.0,0.0
9443,other,0.0,0.0
9445,other,0.0,0.0
9446,other,0.0,0.0
9447,other,0.0,0.0
9448,other,0.0,0.0
9450,other,0.0,0.0
9452,other,0.0,0.0
9453,other,0.0,0.0
9454,other,0.0,0.0
9456,other,0.0,0.0
9457,other,0.0,0.0
9458,other,0.0,0.0
9460,other,0.0,0.0
9462,other,0.0,0.0
9463,other,0.0,0.0
9466,other,0.0,0.0
9467,other,0.0,0.0
9470,other,0.0,0.0
9471,other,0.0,0.0
9472,other,0.0,0.0
9474,other,0.0,0.0
9476,other,0.0,0.0
9477,other,0.0,0.0
9479,other,0.0,0.0
9481,other,0.0,0.0
9482,other,0.0,0.0
9484,other,0.0,0.0
9485,other,0.0,0.0
9486,other,0.0,0.0
9487,other,0.0,0.0
9488,other,0.0,0.0
9489,other,0.0,0.0
9490,other,0.0,0.0
9491,other,0.0,0.0
9492,other,0.0,0.0
9493,other,0.0,0.0
9494,other,0.0,0.0
9495,other,0.0,0.0
9497,other,0.0,0.0
9498,other,0.0,0.0
9499,other,0.0,0.0
9501,other,0.0,0.0
9502,other,0.0,0.0
9503,other,0.0,0.0
9504,other,0.0,0.0
9507,other,0.0,0.0
9508,other,0.0,0.0
9509,other,0.0,0.0
9510,other,0.0,0.0
9511,other,0.0,0.0
9513,other,0.0,0.0
9514,other,0.0,0.0
9515,other,0.0,0.0
9516,other,0.0,0.0
9517,other,0.0,0.0
9518,other,0.0,0.0
9519,other,0.0,0.0
9520,other,0.0,0.0
9521,other,0.0,0.0
9523,other,0.0,0.0
9525,other,0.0,0.0
9526,other,0.0,0.0
9527,other,0.0,0.0
9528,other,0.0,0.0
9529,other,0.0,0.0
9531,other,0.0,0.0
9532,other,0.0,0.0
9534,other,0.0,0.0
9535,other,0.0,0.0
9537,other,0.0,0.0
9538,other,0.0,0.0
9540,other,0.0,0.0
9541,other,0.0,0.0
9542,other,0.0,0.0
9543,other,0.0,0.0
9544,other,0.0,0.0
9545,other,0.0,0.0
9546,other,0.0,0.0
9548,other,0.0,0.0
9549,other,0.0,0.0
9550,other,0.0,0.0
9551,other,0.0,0.0
9552,other,0.0,0.0
9553,other,0.0,0.0
9556,other,0.0,0.0
9557,other,0.0,0.0
9559,other,0.0,0.0
9560,other,0.0,0.0
9562,other,0.0,0.0
9567,other,0.0,0.0
9568,other,0.0,0.0
9569,other,0.0,0.0
9570,other,0.0,0.0
9572,other,0.0,0.0
9573,other,0.0,0.0
9574,other,0.0,0.0
9578,other,0.0,0.0
9582,other,0.0,0.0
9583,other,0.0,0.0
9585,other,0.0,0.0
9586,other,0.0,0.0
9589,other,0.0,0.0
9590,other,0.0,0.0
9591,other,0.0,0.0
9592,other,0.0,0.0
9593,other,0.0,0.0
9594,other,0.0,0.0
9595,other,0.0,0.0
9596,other,0.0,0.0
9597,other,0.0,0.0
9598,other,0.0,0.0
9600,other,0.0,0.0
9603,other,0.0,0.0
9604,other,0.0,0.0
9605,other,0.0,0.0
9608,other,0.0,0.0
9609,other,0.0,0.0
9611,other,0.0,0.0
9612,other,0.0,0.0
9614,other,0.0,0.0
9615,other,0.0,0.0
9616,other,0.0,0.0
9618,other,0.0,0.0
9619,other,0.0,0.0
9620,other,0.0,0.0
9621,other,0.0,0.0
9622,other,0.0,0.0
9624,other,0.0,0.0
9625,other,0.0,0.0
9626,other,0.0,0.0
9627,other,0.0,0.0
9628,other,0.0,0.0
9629,other,0.0,0.0
9631,other,0.0,0.0
9633,other,0.0,0.0
9634,other,0.0,0.0
9639,other,0.0,0.0
9640,other,0.0,0.0
9641,other,0.0,0.0
9644,other,0.0,0.0
9647,other,0.0,0.0
9649,other,0.0,0.0
9655,other,0.0,0.0
9656,other,0.0,0.0
9657,other,0.0,0.0
9658,other,0.0,0.0
9662,other,0.0,0.0
9663,other,0.0,0.0
9664,other,0.0,0.0
9668,other,0.0,0.0
9669,other,0.0,0.0
9671,other,0.0,0.0
9672,other,0.0,0.0
9674,other,0.0,0.0
9675,other,0.0,0.0
9676,other,0.0,0.0
9680,other,0.0,0.0
9682,other,0.0,0.0
9683,other,0.0,0.0
9685,other,0.0,0.0
9691,other,0.0,0.0
9692,other,0.0,0.0
9694,other,0.0,0.0
9695,other,0.0,0.0
9699,other,0.0,0.0
9700,other,0.0,0.0
9702,other,0.0,0.0
9703,other,0.0,0.0
9704,other,0.0,0.0
9706,other,0.0,0.0
9711,other,0.0,0.0
9716,other,0.0,0.0
9719,other,0.0,0.0
9721,other,0.0,0.0
9723,other,0.0,0.0
9725,other,0.0,0.0
9726,other,0.0,0.0
9729,other,0.0,0.0
9730,other,0.0,0.0
9733,other,0.0,0.0
9734,other,0.0,0.0
9737,other,0.0,0.0
9740,other,0.0,0.0
9741,other,0.0,0.0
9742,other,0.0,0.0
9743,other,0.0,0.0
9746,other,0.0,0.0
9750,other,0.0,0.0
9754,other,0.0,0.0
9758,other,0.0,0.0
9759,other,0.0,0.0
9761,other,0.0,0.0
9764,other,0.0,0.0
9772,other,0.0,0.0
9777,other,0.0,0.0
9778,other,0.0,0.0
9781,other,0.0,0.0
9782,other,0.0,0.0
9783,other,0.0,0.0
9784,other,0.0,0.0
9787,other,0.0,0.0
9789,other,0.0,0.0
9790,other,0.0,0.0
9795,other,0.0,0.0
9799,other,0.0,0.0
9800,other,0.0,0.0
9803,other,0.0,0.0
9806,other,0.0,0.0
9807,other,0.0,0.0
9808,other,0.0,0.0
9810,other,0.0,0.0
9812,other,0.0,0.0
9813,other,0.0,0.0
9817,other,0.0,0.0
9819,other,0.0,0.0
9821,other,0.0,0.0
9828,other,0.0,0.0
9829,other,0.0,0.0
9831,other,0.0,0.0
9834,other,0.0,0.0
9836,other,0.0,0.0
9837,other,0.0,0.0
9846,other,0.0,0.0
9847,other,0.0,0.0
9850,other,0.0,0.0
9859,other,0.0,0.0
9861,other,0.0,0.0
9864,other,0.0,0.0
9865,other,0.0,0.0
9866,other,0.0,0.0
9867,other,0.0,0.0
9876,other,0.0,0.0
9877,other,0.0,0.0
9881,other,0.0,0.0
9882,other,0.0,0.0
9883,other,0.0,0.0
9884,other,0.0,0.0
9889,other,0.0,0.0
9892,other,0.0,0.0
9893,other,0.0,0.0
9894,other,0.0,0.0
9898,other,0.0,0.0
9899,other,0.0,0.0
9902,other,0.0,0.0
9906,other,0.0,0.0
9908,other,0.0,0.0
9911,other,0.0,0.0
9912,other,0.0,0.0
9916,other,0.0,0.0
9917,other,0.0,0.0
9920,other,0.0,0.0
9922,other,0.0,0.0
9923,other,0.0,0.0
9932,other,0.0,0.0
9933,other,0.0,0.0
9937,other,0.0,0.0
9938,other,0.0,0.0
9939,other,0.0,0.0
9941,other,0.0,0.0
9943,other,0.0,0.0
9946,other,0.0,0.0
9949,other,0.0,0.0
9953,other,0.0,0.0
9957,other,0.0,0.0
9960,other,0.0,0.0
9962,other,0.0,0.0
9965,other,0.0,0.0
9968,other,0.0,0.0
9977,other,0.0,0.0
9983,other,0.0,0.0
9987,other,0.0,0.0
9988,other,0.0,0.0
9989,other,0.0,0.0
9994,other,0.0,0.0
9996,other,0.0,0.0
9999,other,0.0,0.0
10001,other,0.0,0.0
10013,other,0.0,0.0
10020,other,0.0,0.0
10030,other,0.0,0.0
10031,other,0.0,0.0
10032,other,0.0,0.0
10034,other,0.0,0.0
10037,other,0.0,0.0
10050,other,0.0,0.0
10056,other,0.0,0.0
10070,other,0.0,0.0
10074,other,0.0,0.0
10076,other,0.0,0.0
10077,other,0.0,0.0
10089,other,0.0,0.0
10100,other,0.0,0.0
10111,other,0.0,0.0
10116,other,0.0,0.0
10120,other,0.0,0.0
10128,other,0.0,0.0
10129,other,0.0,0.0
10130,other,0.0,0.0
10133,other,0.0,0.0
10143,other,0.0,0.0
10145,other,0.0,0.0
10148,other,0.0,0.0
10152,other,0.0,0.0
10164,other,0.0,0.0
10168,other,0.0,0.0
10173,other,0.0,0.0
10176,other,0.0,0.0
10181,other,0.0,0.0
10187,other,0.0,0.0
10193,other,0.0,0.0
10201,other,0.0,0.0
10206,other,0.0,0.0
10211,other,0.0,0.0
10217,other,0.0,0.0
10221,other,0.0,0.0
10226,other,0.0,0.0
10227,other,0.0,0.0
10232,other,0.0,0.0
10233,other,0.0,0.0
10234,other,0.0,0.0
10240,other,0.0,0.0
10246,other,0.0,0.0
10266,other,0.0,0.0
10275,other,0.0,0.0
10312,other,0.0,0.0
10367,other,0.0,0.0
10380,other,0.0,0.0
10416,other,0.0,0.0
10434,other,0.0,0.0
10436,other,0.0,0.0
10476,other,0.0,0.0
10483,other,0.0,0.0
10492,other,0.0,0.0
10497,other,0.0,0.0
10501,other,0.0,0.0
10502,other,0.0,0.0
10527,other,0.0,0.0
10533,other,0.0,0.0
10534,other,0.0,0.0
10538,other,0.0,0.0
10552,other,0.0,0.0
10556,other,0.0,0.0
10574,other,0.0,0.0
10575,other,0.0,0.0
10579,other,0.0,0.0
10585,other,0.0,0.0
10596,other,0.0,0.0
10604,other,0.0,0.0
10608,other,0.0,0.0
10611,other,0.0,0.0
10621,other,0.0,0.0
10622,other,0.0,0.0
10627,other,0.0,0.0
10629,other,0.0,0.0
10635,other,0.0,0.0
10637,other,0.0,0.0
10643,other,0.0,0.0
10648,other,0.0,0.0
10652,other,0.0,0.0
10653,other,0.0,0.0
10660,other,0.0,0.0
10663,other,0.0,0.0
10664,other,0.0,0.0
10671,other,0.0,0.0
10675,other,0.0,0.0
10678,other,0.0,0.0
10697,other,0.0,0.0
10701,other,0.0,0.0
10737,other,0.0,0.0
10753,other,0.0,0.0
10758,other,0.0,0.0
10785,other,0.0,0.0
10821,other,0.0,0.0
10854,other,0.0,0.0
10896,other,0.0,0.0
10945,other,0.0,0.0
10963,other,0.0,0.0
10964,other,0.0,0.0
10998,other,0.0,0.0
11005,other,0.0,0.0
11028,other,0.0,0.0
11033,other,0.0,0.0
11055,other,0.0,0.0
11072,other,0.0,0.0
11075,other,0.0,0.0
11086,other,0.0,0.0
11245,other,0.0,0.0
12202,other,0.0,0.0
12218,other,0.0,0.0
12243,other,0.0,0.0
12257,other,0.0,0.0
12264,other,0.0,0.0
12277,other,0.0,0.0
12280,other,0.0,0.0
12300,other,0.0,0.0
12967,other,0.0,0.0
12980,other,0.0,0.0
12990,other,0.0,0.0
13059,other,0.0,0.0
13065,other,0.0,0.0
13101,other,0.0,0.0
13160,other,0.0,0.0
13264,other,0.0,0.0
13387,other,0.0,0.0
13479,other,0.0,0.0
13571,other,0.0,0.0
13596,other,0.0,0.0
13600,other,0.0,0.0
13608,other,0.0,0.0
13613,other,0.0,0.0
13621,other,0.0,0.0
13623,other,0.0,0.0
13630,other,0.0,0.0
13631,other,0.0,0.0
13641,other,0.0,0.0
13642,other,0.0,0.0
13650,other,0.0,0.0
13652,other,0.0,0.0
13656,other,0.0,0.0
13710,other,0.0,0.0
13753,other,0.0,0.0
13848,other,0.0,0.0
13855,other,0.0,0.0
13870,other,0.0,0.0
13885,other,0.0,0.0
13889,other,0.0,0.0
13890,other,0.0,0.0
13910,other,0.0,0.0
13920,other,0.0,0.0
13921,other,0.0,0.0
13927,other,0.0,0.0
13946,other,0.0,0.0
13951,other,0.0,0.0
13957,other,0.0,0.0
13958,other,0.0,0.0
13962,other,0.0,0.0
13976,other,0.0,0.0
13979,other,0.0,0.0
13985,other,0.0,0.0
13986,other,0.0,0.0
13987,other,0.0,0.0
14006,other,0.0,0.0
14034,other,0.0,0.0
14035,other,0.0,0.0
14042,other,0.0,0.0
14048,other,0.0,0.0
14051,other,0.0,0.0
14053,other,0.0,0.0
14056,other,0.0,0.0
14059,other,0.0,0.0
14069,other,0.0,0.0
14070,other,0.0,0.0
14074,other,0.0,0.0
14086,other,0.0,0.0
14087,other,0.0,0.0
14091,other,0.0,0.0
14100,other,0.0,0.0
14112,other,0.0,0.0
14117,other,0.0,0.0
14118,other,0.0,0.0
14120,other,0.0,0.0
14129,other,0.0,0.0
14130,other,0.0,0.0
14132,other,0.0,0.0
14135,other,0.0,0.0
14139,other,0.0,0.0
14140,other,0.0,0.0
14144,other,0.0,0.0
14146,other,0.0,0.0
14150,other,0.0,0.0
14155,other,0.0,0.0
14157,other,0.0,0.0
14166,other,0.0,0.0
14167,other,0.0,0.0
14181,other,0.0,0.0
14184,other,0.0,0.0
14189,other,0.0,0.0
14192,other,0.0,0.0
14198,other,0.0,0.0
14207,other,0.0,0.0
14210,other,0.0,0.0
14229,other,0.0,0.0
14231,other,0.0,0.0
14234,other,0.0,0.0
14239,other,0.0,0.0
14241,other,0.0,0.0
14247,other,0.0,0.0
14250,other,0.0,0.0
14251,other,0.0,0.0
14252,other,0.0,0.0
14253,other,0.0,0.0
14254,other,0.0,0.0
14257,other,0.0,0.0
14258,other,0.0,0.0
14259,other,0.0,0.0
14261,other,0.0,0.0
14262,other,0.0,0.0
14264,other,0.0,0.0
14265,other,0.0,0.0
14267,other,0.0,0.0
14270,other,0.0,0.0
14271,other,0.0,0.0
14274,other,0.0,0.0
14275,other,0.0,0.0
14276,other,0.0,0.0
14277,other,0.0,0.0
14280,other,0.0,0.0
14283,other,0.0,0.0
14284,other,0.0,0.0
14286,other,0.0,0.0
14289,other,0.0,0.0
14290,other,0.0,0.0
14296,other,0.0,0.0
14302,other,0.0,0.0
14304,other,0.0,0.0
14307,other,0.0,0.0
14310,other,0.0,0.0
14311,other,0.0,0.0
14312,other,0.0,0.0
14314,other,0.0,0.0
14315,other,0.0,0.0
14316,other,0.0,0.0
14317,other,0.0,0.0
14321,other,0.0,0.0
14328,other,0.0,0.0
14335,other,0.0,0.0
14337,other,0.0,0.0
14342,other,0.0,0.0
14344,other,0.0,0.0
14348,other,0.0,0.0
14350,other,0.0,0.0
14353,other,0.0,0.0
14358,other,0.0,0.0
14360,other,0.0,0.0
14361,other,0.0,0.0
14374,other,0.0,0.0
14375,other,0.0,0.0
14379,other,0.0,0.0
14380,other,0.0,0.0
14385,other,0.0,0.0
14386,other,0.0,0.0
14388,other,0.0,0.0
14389,other,0.0,0.0
14403,other,0.0,0.0
14406,other,0.0,0.0
14407,other,0.0,0.0
14408,other,0.0,0.0
14416,other,0.0,0.0
14422,other,0.0,0.0
14423,other,0.0,0.0
14429,other,0.0,0.0
14442,other,0.0,0.0
14443,other,0.0,0.0
14444,other,0.0,0.0
14445,other,0.0,0.0
14458,other,0.0,0.0
14461,other,0.0,0.0
14467,other,0.0,0.0
14472,other,0.0,0.0
14481,other,0.0,0.0
14482,other,0.0,0.0
14487,other,0.0,0.0
14499,other,0.0,0.0
14504,other,0.0,0.0
14509,other,0.0,0.0
14513,other,0.0,0.0
14518,other,0.0,0.0
14521,other,0.0,0.0
14522,other,0.0,0.0
14526,other,0.0,0.0
14535,other,0.0,0.0
14539,other,0.0,0.0
14545,other,0.0,0.0
14546,other,0.0,0.0
14547,other,0.0,0.0
14551,other,0.0,0.0
14558,other,0.0,0.0
14560,other,0.0,0.0
14565,other,0.0,0.0
14566,other,0.0,0.0
14581,other,0.0,0.0
14586,other,0.0,0.0
14592,other,0.0,0.0
14594,other,0.0,0.0
14601,other,0.0,0.0
14606,other,0.0,0.0
14614,other,0.0,0.0
14616,other,0.0,0.0
14621,other,0.0,0.0
14629,other,0.0,0.0
14651,other,0.0,0.0
14666,other,0.0,0.0
14674,other,0.0,0.0
14683,other,0.0,0.0
14697,other,0.0,0.0
14699,other,0.0,0.0
14703,other,0.0,0.0
14709,other,0.0,0.0
14722,other,0.0,0.0
14744,other,0.0,0.0
14746,other,0.0,0.0
14747,other,0.0,0.0
14781,other,0.0,0.0
14795,other,0.0,0.0
14802,other,0.0,0.0
14804,other,0.0,0.0
14808,other,0.0,0.0
14815,other,0.0,0.0
14828,other,0.0,0.0
14829,other,0.0,0.0
14837,other,0.0,0.0
14838,other,0.0,0.0
14873,other,0.0,0.0
14885,other,0.0,0.0
14895,other,0.0,0.0
14897,other,0.0,0.0
14900,other,0.0,0.0
14904,other,0.0,0.0
14907,other,0.0,0.0
14921,other,0.0,0.0
14948,other,0.0,0.0
14951,other,0.0,0.0
14953,other,0.0,0.0
14954,other,0.0,0.0
14961,other,0.0,0.0
14962,other,0.0,0.0
14966,other,0.0,0.0
14972,other,0.0,0.0
14977,other,0.0,0.0
14979,other,0.0,0.0
14990,other,0.0,0.0
14992,other,0.0,0.0
14993,other,0.0,0.0
14994,other,0.0,0.0
15007,other,0.0,0.0
15008,other,0.0,0.0
15012,other,0.0,0.0
15014,other,0.0,0.0
15022,other,0.0,0.0
15025,other,0.0,0.0
15034,other,0.0,0.0
15041,other,0.0,0.0
15045,other,0.0,0.0
15047,other,0.0,0.0
15051,other,0.0,0.0
15055,other,0.0,0.0
15059,other,0.0,0.0
15061,other,0.0,0.0
15062,other,0.0,0.0
15069,other,0.0,0.0
15075,other,0.0,0.0
15082,other,0.0,0.0
15084,other,0.0,0.0
15094,other,0.0,0.0
15095,other,0.0,0.0
15110,other,0.0,0.0
15114,other,0.0,0.0
15119,other,0.0,0.0
15127,other,0.0,0.0
15130,other,0.0,0.0
15131,other,0.0,0.0
15134,other,0.0,0.0
15138,other,0.0,0.0
15149,other,0.0,0.0
15152,other,0.0,0.0
15153,other,0.0,0.0
15154,other,0.0,0.0
15174,other,0.0,0.0
15177,other,0.0,0.0
15192,other,0.0,0.0
15200,other,0.0,0.0
15203,other,0.0,0.0
15227,other,0.0,0.0
15241,other,0.0,0.0
15252,other,0.0,0.0
15254,other,0.0,0.0
15298,other,0.0,0.0
15321,other,0.0,0.0
15542,other,0.0,0.0
15547,other,0.0,0.0
15654,other,0.0,0.0
15666,other,0.0,0.0
15678,other,0.0,0.0
15751,other,0.0,0.0
15986,other,0.0,0.0
16183,other,0.0,0.0
16256,other,0.0,0.0
16259,other,0.0,0.0
16286,other,0.0,0.0
16291,other,0.0,0.0
16295,other,0.0,0.0
16301,other,0.0,0.0
16304,other,0.0,0.0
16307,other,0.0,0.0
16314,other,0.0,0.0
16315,other,0.0,0.0
16323,other,0.0,0.0
16350,other,0.0,0.0
16412,other,0.0,0.0
16414,other,0.0,0.0
16425,other,0.0,0.0
16444,other,0.0,0.0
16445,other,0.0,0.0
16560,other,0.0,0.0
16563,other,0.0,0.0
16587,other,0.0,0.0
16594,other,0.0,0.0
16596,other,0.0,0.0
16675,other,0.0,0.0
16717,other,0.0,0.0
16746,other,0.0,0.0
16763,other,0.0,0.0
16908,other,0.0,0.0
16923,other,0.0,0.0
16929,other,0.0,0.0
16942,other,0.0,0.0
16947,other,0.0,0.0
17001,other,0.0,0.0
17030,other,0.0,0.0
17050,other,0.0,0.0
17058,other,0.0,0.0
17073,other,0.0,0.0
17088,other,0.0,0.0
17091,other,0.0,0.0
17142,other,0.0,0.0
17155,other,0.0,0.0
17359,other,0.0,0.0
17361,other,0.0,0.0
17367,other,0.0,0.0
17368,other,0.0,0.0
17369,other,0.0,0.0
17392,other,0.0,0.0
17397,other,0.0,0.0
17405,other,0.0,0.0
17408,other,0.0,0.0
17409,other,0.0,0.0
17421,other,0.0,0.0
17427,other,0.0,0.0
17438,other,0.0,0.0
17462,other,0.0,0.0
17468,other,0.0,0.0
17473,other,0.0,0.0
17474,other,0.0,0.0
17475,other,0.0,0.0
17478,other,0.0,0.0
17484,other,0.0,0.0
17488,other,0.0,0.0
17498,other,0.0,0.0
17501,other,0.0,0.0
17505,other,0.0,0.0
17510,other,0.0,0.0
17512,other,0.0,0.0
17516,other,0.0,0.0
17518,other,0.0,0.0
17522,other,0.0,0.0
17528,other,0.0,0.0
17529,other,0.0,0.0
17530,other,0.0,0.0
17533,other,0.0,0.0
17537,other,0.0,0.0
17538,other,0.0,0.0
17542,other,0.0,0.0
17547,other,0.0,0.0
17556,other,0.0,0.0
17560,other,0.0,0.0
17568,other,0.0,0.0
17575,other,0.0,0.0
17580,other,0.0,0.0
17585,other,0.0,0.0
17586,other,0.0,0.0
17587,other,0.0,0.0
17589,other,0.0,0.0
17593,other,0.0,0.0
17595,other,0.0,0.0
17598,other,0.0,0.0
17601,other,0.0,0.0
17604,other,0.0,0.0
17609,other,0.0,0.0
17617,other,0.0,0.0
17621,other,0.0,0.0
17626,other,0.0,0.0
17628,other,0.0,0.0
17629,other,0.0,0.0
17631,other,0.0,0.0
17637,other,0.0,0.0
17647,other,0.0,0.0
17652,other,0.0,0.0
17665,other,0.0,0.0
17672,other,0.0,0.0
17675,other,0.0,0.0
17680,other,0.0,0.0
17682,other,0.0,0.0
17689,other,0.0,0.0
17703,other,0.0,0.0
17704,other,0.0,0.0
17709,other,0.0,0.0
17723,other,0.0,0.0
17725,other,0.0,0.0
17726,other,0.0,0.0
17737,other,0.0,0.0
17753,other,0.0,0.0
17765,other,0.0,0.0
17780,other,0.0,0.0
17791,other,0.0,0.0
17796,other,0.0,0.0
17800,other,0.0,0.0
17802,other,0.0,0.0
17822,other,0.0,0.0
17832,other,0.0,0.0
17837,other,0.0,0.0
17846,other,0.0,0.0
17847,other,0.0,0.0
17849,other,0.0,0.0
17865,other,0.0,0.0
17870,other,0.0,0.0
17875,other,0.0,0.0
17877,other,0.0,0.0
17879,other,0.0,0.0
17885,other,0.0,0.0
17889,other,0.0,0.0
17892,other,0.0,0.0
17895,other,0.0,0.0
17897,other,0.0,0.0
17904,other,0.0,0.0
17907,other,0.0,0.0
17915,other,0.0,0.0
17936,other,0.0,0.0
17938,other,0.0,0.0
17941,other,0.0,0.0
17949,other,0.0,0.0
17956,other,0.0,0.0
17957,other,0.0,0.0
17961,other,0.0,0.0
17963,other,0.0,0.0
17967,other,0.0,0.0
17971,other,0.0,0.0
17972,other,0.0,0.0
17973,other,0.0,0.0
17976,other,0.0,0.0
17982,other,0.0,0.0
17988,other,0.0,0.0
17993,other,0.0,0.0
17998,other,0.0,0.0
18031,other,0.0,0.0
18037,other,0.0,0.0
18049,other,0.0,0.0
18056,other,0.0,0.0
18064,other,0.0,0.0
18179,other,0.0,0.0
18188,other,0.0,0.0
18205,other,0.0,0.0
18211,other,0.0,0.0
18238,other,0.0,0.0
18251,other,0.0,0.0
18253,other,0.0,0.0
18254,other,0.0,0.0
18258,other,0.0,0.0
18270,other,0.0,0.0
18274,other,0.0,0.0
18283,other,0.0,0.0
18293,other,0.0,0.0
18294,other,0.0,0.0
18299,other,0.0,0.0
18301,other,0.0,0.0
18308,other,0.0,0.0
18314,other,0.0,0.0
18331,other,0.0,0.0
18335,other,0.0,0.0
18338,other,0.0,0.0
18346,other,0.0,0.0
18360,other,0.0,0.0
18381,other,0.0,0.0
18384,other,0.0,0.0
18400,other,0.0,0.0
18410,other,0.0,0.0
18411,other,0.0,0.0
18413,other,0.0,0.0
18416,other,0.0,0.0
18448,other,0.0,0.0
18455,other,0.0,0.0
18462,other,0.0,0.0
18464,other,0.0,0.0
18466,other,0.0,0.0
18479,other,0.0,0.0
18495,other,0.0,0.0
18517,other,0.0,0.0
18537,other,0.0,0.0
18551,other,0.0,0.0
18553,other,0.0,0.0
18582,other,0.0,0.0
18589,other,0.0,0.0
18602,other,0.0,0.0
18609,other,0.0,0.0
18625,other,0.0,0.0
18626,other,0.0,0.0
18628,other,0.0,0.0
18633,other,0.0,0.0
18637,other,0.0,0.0
18639,other,0.0,0.0
18645,other,0.0,0.0
18729,other,0.0,0.0
18736,other,0.0,0.0
18808,other,0.0,0.0
18931,other,0.0,0.0
19036,other,0.0,0.0
19047,other,0.0,0.0
19055,other,0.0,0.0
19063,other,0.0,0.0
19087,other,0.0,0.0
19141,other,0.0,0.0
19309,other,0.0,0.0
19459,other,0.0,0.0
19651,other,0.0,0.0
19691,other,0.0,0.0
19945,other,0.0,0.0
20038,other,0.0,0.0
20070,other,0.0,0.0
20196,other,0.0,0.0
20207,other,0.0,0.0
20212,other,0.0,0.0
20338,other,0.0,0.0
20521,other,0.0,0.0
20560,other,0.0,0.0
20573,other,0.0,0.0
20575,other,0.0,0.0
20578,other,0.0,0.0
20741,other,0.0,0.0
20744,other,0.0,0.0
20753,other,0.0,0.0
20765,other,0.0,0.0
20768,other,0.0,0.0
20786,other,0.0,0.0
20797,other,0.0,0.0
20801,other,0.0,0.0
20808,other,0.0,0.0
20819,other,0.0,0.0
20845,other,0.0,0.0
20848,other,0.0,0.0
20849,other,0.0,0.0
20885,other,0.0,0.0
20894,other,0.0,0.0
20934,other,0.0,0.0
20971,other,0.0,0.0
21018,other,0.0,0.0
21095,other,0.0,0.0
21138,other,0.0,0.0
21151,other,0.0,0.0
21152,other,0.0,0.0
21153,other,0.0,0.0
21158,other,0.0,0.0
21161,other,0.0,0.0
21162,other,0.0,0.0
21171,other,0.0,0.0
21176,other,0.0,0.0
21180,other,0.0,0.0
21181,other,0.0,0.0
21184,other,0.0,0.0
21191,other,0.0,0.0
21208,other,0.0,0.0
21209,other,0.0,0.0
21240,other,0.0,0.0
21241,other,0.0,0.0
21246,other,0.0,0.0
21250,other,0.0,0.0
21278,other,0.0,0.0
21292,other,0.0,0.0
21294,other,0.0,0.0
21306,other,0.0,0.0
21323,other,0.0,0.0
21324,other,0.0,0.0
21334,other,0.0,0.0
21336,other,0.0,0.0
21340,other,0.0,0.0
21341,other,0.0,0.0
21342,other,0.0,0.0
21345,other,0.0,0.0
21347,other,0.0,0.0
21349,other,0.0,0.0
21352,other,0.0,0.0
21361,other,0.0,0.0
21379,other,0.0,0.0
21381,other,0.0,0.0
21383,other,0.0,0.0
21386,other,0.0,0.0
21389,other,0.0,0.0
21396,other,0.0,0.0
21404,other,0.0,0.0
21408,other,0.0,0.0
21410,other,0.0,0.0
21427,other,0.0,0.0
21431,other,0.0,0.0
21433,other,0.0,0.0
21435,other,0.0,0.0
21442,other,0.0,0.0
21451,other,0.0,0.0
21460,other,0.0,0.0
21473,other,0.0,0.0
21503,other,0.0,0.0
21525,other,0.0,0.0
21618,other,0.0,0.0
21619,other,0.0,0.0
21621,other,0.0,0.0
21645,other,0.0,0.0
21652,other,0.0,0.0
21670,other,0.0,0.0
21685,other,0.0,0.0
21686,other,0.0,0.0
21696,other,0.0,0.0
21698,other,0.0,0.0
21702,other,0.0,0.0
21704,other,0.0,0.0
21715,other,0.0,0.0
21722,other,0.0,0.0
21730,other,0.0,0.0
21735,other,0.0,0.0
21745,other,0.0,0.0
21751,other,0.0,0.0
21758,other,0.0,0.0
21763,other,0.0,0.0
21772,other,0.0,0.0
21775,other,0.0,0.0
21788,other,0.0,0.0
21797,other,0.0,0.0
21817,other,0.0,0.0
21837,other,0.0,0.0
21840,other,0.0,0.0
21842,other,0.0,0.0
21856,other,0.0,0.0
21857,other,0.0,0.0
21879,other,0.0,0.0
21895,other,0.0,0.0
21898,other,0.0,0.0
21904,other,0.0,0.0
21907,other,0.0,0.0
21912,other,0.0,0.0
21915,other,0.0,0.0
21919,other,0.0,0.0
21929,other,0.0,0.0
21945,other,0.0,0.0
21950,other,0.0,0.0
21956,other,0.0,0.0
21979,other,0.0,0.0
21980,other,0.0,0.0
21982,other,0.0,0.0
21983,other,0.0,0.0
21984,other,0.0,0.0
21990,other,0.0,0.0
21995,other,0.0,0.0
21998,other,0.0,0.0
22002,other,0.0,0.0
22032,other,0.0,0.0
22060,other,0.0,0.0
22091,other,0.0,0.0
22108,other,0.0,0.0
22136,other,0.0,0.0
22142,other,0.0,0.0
22145,other,0.0,0.0
22168,other,0.0,0.0
22175,other,0.0,0.0
22218,other,0.0,0.0
22233,other,0.0,0.0
22249,other,0.0,0.0
22263,other,0.0,0.0
